city,kind,uuid,margin,year,green_view_index,building_view_index,type_highway
Singapore,characteristic,5b58401a-ff44-4bbe-9ca4-c1db2cc75e8c,0.5060275793075562,2015,0.4414312607962597,0.03406834097044799,drive
Singapore,atypical,77487be6-ca91-48c6-af01-ab723c0a0a80,-0.3104872703552246,2017,0.6117450122137216,0.011814450630525624,walk
Singapore,atypical,ef15510b-6686-4130-ba32-189cce9cee15,-0.29948800802230835,2020,0.47186837377119295,0.0,
Singapore,atypical,9ee7460a-aed8-4179-81b5-6fe00094f9d3,-0.2777647376060486,2015,0.423378487719573,0.0,walk
Singapore,atypical,ab1ad55f-3c5d-4ee7-938b-4b056f6f7c65,-0.275418221950531,2015,0.1732964722373647,0.08381875762531475,drive
Singapore,atypical,ab220965-566a-4928-a61a-1bd7a1e2ecbd,-0.2650342583656311,2017,0.10181685438547125,0.04000273782996555,
Singapore,atypical,ec7d9baa-e2fc-41ff-a855-28fea71409a0,-0.2586101293563843,2020,0.4648663962471313,0.0,
Taipei,characteristic,f7de6d43-daf0-4419-bb7b-53360614d2d2,0.5169225931167603,2020,0.1007907679240946,0.37627644280406386,drive
Taipei,characteristic,be5d2807-3206-4e4d-ac59-b758e6f14e97,0.5116102695465088,2020,0.0452002983518043,0.3324206760440663,drive
Taipei,characteristic,affa8d64-3e3b-4b25-b262-647a34cba15e,0.5106379985809326,2020,0.2137669854287218,0.12327400457721063,walk
Taipei,characteristic,c5df4d20-2f81-46af-9bc4-b306680dd583,0.5102605819702148,2020,0.07701219741868279,0.6413678357537241,drive
Taipei,characteristic,d29ffb0f-c591-467d-9891-39f65809494f,0.5089641809463501,2020,0.07529130525825663,0.26564672433593844,drive
Taipei,characteristic,a418bfe6-179e-4705-9045-b287713f8b12,0.5087561011314392,2020,0.0672478629691822,0.12518136911263633,walk
Taipei,atypical,4a14e8c2-a69a-4ced-90e9-d07106530107,-0.3632546067237854,2019,0.04309111701199775,0.051534122846122535,drive
Taipei,atypical,fdfee36a-ed5e-465c-9b07-4c34393e40ad,-0.33538806438446045,2019,0.00910968435948919,0.24490925563774318,drive
Taipei,atypical,2cfe8ff3-7f9d-4744-bdde-e06f2b1fdda9,-0.3294798731803894,2019,0.09370364799966809,0.05309151635220778,drive
Taipei,atypical,a41675e5-ecb4-40d5-bc57-ede44c524ab5,-0.3248157501220703,2018,0.39310572041537933,1.4267962716516335e-05,
Taipei,atypical,b1e712ca-35b5-45f7-8543-11387c14f48c,-0.2965218424797058,2019,0.02575495408031443,0.22686334228499697,drive
Taipei,atypical,9cc0face-f0b3-4305-a63d-ab1efa3f054e,-0.24566888809204102,2017,0.019086776350347924,0.5122534873314699,drive
Tokyo,characteristic,337ffd23-1ebf-4748-8746-63aeeacd1f7a,0.4985918700695038,2019,0.0,0.6020143863595998,drive
Tokyo,characteristic,bbf8f0cb-589e-4007-844b-f33a88df8016,0.4978496730327606,2019,0.006027276943876997,0.5723865352162715,drive
Tokyo,characteristic,49536bc3-c350-4415-9b52-8593bf6d7d57,0.4964284598827362,2020,0.0,0.44328234742427197,drive
Tokyo,characteristic,0f8d426f-1028-4975-bc38-30de37af10a4,0.4964083433151245,2019,0.06548469970459381,0.3522519909761237,drive
Tokyo,characteristic,f2a1f8d7-e9dc-4f60-b984-fe0d3a555fd1,0.4950910210609436,2018,0.039785069445290956,0.1468724629978619,drive
Tokyo,characteristic,5711f26e-2636-49cd-8b87-bcb1afa1f92e,0.49421513080596924,2019,0.04630770713202591,0.13805082639808094,walk
Tokyo,atypical,89556d4d-3475-419d-8f30-23d9d0355b7e,-0.4354894459247589,2019,0.0,0.9833862436565077,drive
Tokyo,atypical,6158d9cb-8536-4a3b-8bdb-50b93f7829df,-0.4051370620727539,2018,0.2410626645733147,0.11566923390735681,
Tokyo,atypical,f5b9bbfe-dad2-4522-bdcf-461823b65c55,-0.3263072967529297,2018,0.032749444969672505,0.26878206694356216,drive
Tokyo,atypical,e31bc6e0-179b-4d2e-b848-af5772d3e4ed,-0.28354889154434204,2018,0.2023458671877509,0.023443849633272975,walk
Tokyo,atypical,e8e4d359-0477-4f92-9eb5-228b6a2fc188,-0.2752836346626282,2021,0.05050957418480234,0.18589034942614066,drive
Tokyo,atypical,6da2a352-0154-4817-ae07-7a2f9e3a63d7,-0.2679399847984314,2019,0.0,0.6209021764267544,drive
Washington,characteristic,50994f07-5755-4e46-b04f-76941e88bfc7,0.6307100653648376,2021,0.0,1.0,drive
Washington,characteristic,2126f8d7-695b-4db2-8598-dd8475406a2e,0.6301900744438171,2021,0.0,0.001083151120995222,walk
Washington,characteristic,a044fe72-f35e-4219-a431-6eb00f9d9c8f,0.630024790763855,2021,0.0,0.0008828112547989806,drive
Washington,characteristic,93497522-b273-4c47-b2a1-e0653d201296,0.6280921697616577,2021,0.0,0.0,drive
Washington,characteristic,b6a5355f-f42c-402e-b190-85e1ccca8a76,0.6280050873756409,2022,0.0,0.010748213865117375,drive
Washington,characteristic,96e19e51-d8e5-4154-bd34-1505639419d0,0.6279551982879639,2021,0.0,0.0,drive
Washington,atypical,bbc40bba-c16d-40b9-b03b-48eca7992b72,-0.46488791704177856,2020,0.3579538304686035,0.0,walk
Washington,atypical,db497916-45ac-4d98-bc00-b4a9ae4ca75b,-0.4647829830646515,2020,0.34360235209531637,0.0,drive
Washington,atypical,5832e10a-733e-4749-809d-187bce424560,-0.4371047019958496,2022,0.3984422760251504,0.1912595244103255,drive
Washington,atypical,a067ff55-2628-4b9d-8f04-7bbd2b346244,-0.371964693069458,2022,0.0,0.0,drive
Washington,atypical,6d402c35-daa2-4959-8a85-4315b361fda2,-0.360596239566803,2019,0.19948599248948987,0.047464489965943595,drive
Washington,atypical,1f7af05b-73c8-41a9-9e88-c8b3fdf6cae6,-0.32465338706970215,2022,0.06531725313961516,0.007371409500907483,cycle
